,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME,AFLT.ME,BZ=F,GAZP.ME,GMKN.ME,IMOEX.ME,JPYRUB=X,MGNT.ME,MTSS.ME,PIKK.ME,RSTI.ME,RUB=X,SBER.ME,YNDX.ME
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26,152.69725036621094,51.81999969482422,101.06932830810547,6011.3662109375,2026.9200439453125,0.504859983921051,6762.74560546875,168.54551696777344,241.9689178466797,0.8372593522071838,56.060001373291016,105.6122817993164,1404.0,179.9499969482422,51.81999969482422,133.42999267578125,8890.0,2026.9200439453125,0.504859983921051,8762.9912109375,277.6000061035156,285.3999938964844,0.9239000082015991,56.060001373291016,165.0500030517578,1404.0,179.9499969482422,52.439998626708984,134.0,8940.0,2031.0799560546875,0.5122500061988831,8786.828125,278.54998779296875,288.8999938964844,0.9330000281333923,57.126399993896484,165.8000030517578,1423.0,175.85000610351562,51.400001525878906,130.00999450683594,8721.0,1994.52001953125,0.5017399787902832,8556.4052734375,273.29998779296875,284.70001220703125,0.9004999995231628,55.85599899291992,161.6999969482422,1337.5,177.0,51.86000061035156,130.1999969482422,8897.0,2000.800048828125,0.5047500133514404,8774.9091796875,278.25,288.8999938964844,0.9240999817848206,56.060001373291016,163.0800018310547,1344.0,3969020.0,24549.0,57713065.0,171825.0,0.0,0.0,196016.0,1033571.0,106171.0,468052008.0,0.0,49261630.0,119854.0
2017-04-27,149.21820068359375,51.439998626708984,101.05419158935547,5916.69873046875,2011.6700439453125,0.5133600234985352,6764.27783203125,166.6026611328125,243.91893005371094,0.8245722055435181,57.09700012207031,105.38191986083984,1520.0,175.85000610351562,51.439998626708984,133.41000366210938,8750.0,2011.6700439453125,0.5133600234985352,8764.9775390625,274.3999938964844,287.70001220703125,0.9099000096321106,57.09700012207031,164.69000244140625,1520.0,179.39999389648438,51.75,136.60000610351562,8978.0,2024.489990234375,0.5153999924659729,8856.3515625,278.79998779296875,287.70001220703125,0.921999990940094,57.24810028076172,165.7899932861328,1537.0,173.60000610351562,50.43000030517578,132.22000122070312,8677.0,2005.3499755859375,0.5079299807548523,8690.4873046875,273.54998779296875,283.6000061035156,0.902999997138977,56.525001525878906,163.27000427246094,1405.5,179.3000030517578,51.470001220703125,133.35000610351562,8818.0,2024.489990234375,0.5135400295257568,8721.2763671875,276.8999938964844,284.1000061035156,0.9179999828338623,57.09700012207031,164.99000549316406,1410.0,3381305.0,20588.0,99565982.0,193811.0,0.0,0.0,70664.0,699430.0,103193.0,211115001.0,0.0,43712421.0,290496.0
2017-04-28,149.13333129882812,51.72999954223633,103.58414459228516,5914.67041015625,2016.7099609375,0.5121899843215942,6726.72021484375,166.26870727539062,244.34283447265625,0.8699739575386047,56.97200012207031,105.708251953125,1534.5,175.75,51.72999954223633,136.75,8747.0,2016.7099609375,0.5121899843215942,8716.310546875,273.8500061035156,288.20001220703125,0.9599999785423279,56.97200012207031,165.1999969482422,1534.5,178.89999389648438,52.099998474121094,137.77000427246094,8893.0,2031.06005859375,0.5133500099182129,8889.126953125,280.0,288.79998779296875,0.9789999723434448,57.127201080322266,166.0,1569.0,175.4499969482422,51.40999984741211,135.0500030517578,8740.0,2011.02001953125,0.5082899928092957,8551.439453125,272.20001220703125,286.20001220703125,0.9235000014305115,56.61069869995117,163.91000366210938,1502.0,177.0,51.43000030517578,136.0,8780.0,2021.739990234375,0.5122900009155273,8789.8076171875,275.79998779296875,287.3999938964844,0.9398999810218811,56.97200012207031,165.5,1530.5,2422236.0,1007.0,52898815.0,160874.0,0.0,0.0,137531.0,1187315.0,94931.0,742373000.0,0.0,40999810.0,68199.0
2017-05-01,,51.65999984741211,,,,0.510450005531311,,,,,56.93199920654297,,,,51.65999984741211,,,,0.510450005531311,,,,,56.93199920654297,,,,51.65999984741211,,,,0.5109900236129761,,,,,56.97600173950195,,,,51.65999984741211,,,,0.5047600269317627,,,,,56.39400100708008,,,,51.65999984741211,,,,0.5109900236129761,,,,,56.91239929199219,,,,38556.0,,,,0.0,,,,,0.0,,
2017-05-02,152.7397003173828,,103.40992736816406,5956.5947265625,2026.8499755859375,0.5095999836921692,6761.21240234375,167.5740966796875,244.17324829101562,0.8697927594184875,56.97380065917969,106.62968444824219,1549.0,180.0,,136.52000427246094,8809.0,2026.8499755859375,0.5095999836921692,8761.0048828125,276.0,288.0,0.9598000049591064,56.97380065917969,166.63999938964844,1549.0,184.39999389648438,,138.42999267578125,8940.0,2044.239990234375,0.5095999836921692,8878.2021484375,277.5,289.0,0.9779999852180481,57.06800079345703,168.33999633789062,1590.0,175.3000030517578,,136.27999877929688,8770.0,2020.550048828125,0.5053200125694275,8674.5966796875,271.1499938964844,287.0,0.949999988079071,56.6349983215332,165.00999450683594,1545.0,175.3000030517578,,137.2899932861328,8786.0,2022.18994140625,0.5094199776649475,8750.0791015625,275.20001220703125,289.0,0.9715999960899353,56.97380065917969,166.0,1552.5,4268302.0,,33849860.0,153933.0,0.0,0.0,150375.0,887607.0,94291.0,214594000.0,0.0,42498185.0,45720.0
2017-05-03,153.8003692626953,50.790000915527344,102.87211608886719,5874.77490234375,1993.6600341796875,0.5095000267028809,6656.96923828125,150.14878845214844,241.12109375,0.8492214679718018,57.0546989440918,105.39472198486328,1528.0,181.25,50.790000915527344,135.80999755859375,8688.0,1993.6600341796875,0.5095000267028809,8625.9296875,247.3000030517578,284.3999938964844,0.9370999932289124,57.0546989440918,164.7100067138672,1528.0,182.3000030517578,51.119998931884766,138.08999633789062,8800.0,2027.6500244140625,0.510890007019043,8819.603515625,272.0,288.79998779296875,0.9599999785423279,57.301998138427734,166.5,1558.5,178.10000610351562,50.209999084472656,135.10000610351562,8675.0,1992.3299560546875,0.5055000185966492,8611.03125,246.0,284.3999938964844,0.9355999827384949,56.69499969482422,163.6300048828125,1500.5,179.0,51.04999923706055,136.4600067138672,8800.0,2024.4000244140625,0.5092099905014038,8738.1611328125,270.1000061035156,288.3999938964844,0.9599999785423279,57.0546989440918,166.3000030517578,1549.0,2684320.0,34131.0,33150950.0,152567.0,0.0,0.0,117471.0,11848101.0,79520.0,167271040.0,0.0,33570362.0,87317.0
2017-05-04,155.41262817382812,48.380001068115234,102.20553588867188,5883.56494140625,1998.8699951171875,0.5082399845123291,6776.541015625,149.66307067871094,244.34283447265625,0.8355375528335571,57.325401306152344,105.90023040771484,1581.0,183.14999389648438,48.380001068115234,134.92999267578125,8701.0,1998.8699951171875,0.5082399845123291,8780.8681640625,246.5,288.20001220703125,0.921999990940094,57.325401306152344,165.5,1581.0,185.4499969482422,50.720001220703125,136.41000366210938,8742.0,2015.6099853515625,0.5169000029563904,8812.6513671875,255.1999969482422,291.1000061035156,0.9539999961853027,58.26100158691406,167.39999389648438,1589.0,179.0500030517578,48.18000030517578,134.3000030517578,8576.0,1989.43994140625,0.5057200193405151,8616.9912109375,242.3000030517578,284.29998779296875,0.9125000238418579,57.053001403808594,163.77999877929688,1538.0,181.25,50.619998931884766,135.8000030517578,8669.0,1994.1600341796875,0.5081999897956848,8616.9912109375,248.0,284.5,0.9351999759674072,57.32709884643555,164.6199951171875,1548.5,4264910.0,52061.0,31968840.0,165870.0,0.0,0.0,97029.0,8252970.0,103210.0,166077010.0,0.0,37623081.0,84100.0
2017-05-05,159.18870544433594,49.099998474121094,101.8116683959961,5926.841796875,2002.4100341796875,0.5186200141906738,6821.76513671875,155.43101501464844,252.5666961669922,0.8299189209938049,58.36000061035156,106.09220123291016,1570.0,187.60000610351562,49.099998474121094,134.41000366210938,8765.0,2002.4100341796875,0.5186200141906738,8839.4677734375,256.0,297.8999938964844,0.9157999753952026,58.36000061035156,165.8000030517578,1570.0,188.9499969482422,49.619998931884766,134.94000244140625,8769.0,2002.4100341796875,0.5250800251960754,8870.2568359375,256.79998779296875,298.1000061035156,0.9175999760627747,58.88159942626953,166.60000610351562,1589.0,180.25,46.650001525878906,132.91000366210938,8566.0,1982.969970703125,0.5150799751281738,8694.4599609375,243.5500030517578,289.0,0.9021000266075134,58.055198669433594,164.0,1551.5,181.9499969482422,48.38999938964844,133.67999267578125,8653.0,1989.8800048828125,0.5186200141906738,8694.4599609375,244.8000030517578,289.1000061035156,0.9110000133514404,58.36000061035156,164.22000122070312,1553.0,4032703.0,54485.0,26287192.0,131505.0,0.0,0.0,77676.0,3747091.0,113429.0,197997050.0,0.0,35495640.0,22265.0
2017-05-08,,49.34000015258789,,,,0.5151100158691406,,,,,58.047000885009766,,,,49.34000015258789,,,,0.5151100158691406,,,,,58.047000885009766,,,,49.880001068115234,,,,0.5187299847602844,,,,,58.38100051879883,,,,48.4900016784668,,,,0.5132099986076355,,,,,57.87799835205078,,,,49.290000915527344,,,,0.5149999856948853,,,,,58.02790069580078,,,,35179.0,,,,0.0,,,,,0.0,,
2017-05-09,,48.72999954223633,,,,0.5140100121498108,,,,,58.20500183105469,,,,48.72999954223633,,,,0.5140100121498108,,,,,58.20500183105469,,,,49.709999084472656,,,,0.5154100060462952,,,,,58.479000091552734,,,,48.40999984741211,,,,0.5091400146484375,,,,,58.10459899902344,,,,49.439998626708984,,,,0.5140799880027771,,,,,58.20500183105469,,,,33410.0,,,,0.0,,,,,0.0,,
2017-05-10,161.05551147460938,50.220001220703125,101.64501190185547,5854.4892578125,2028.2099609375,0.5138900279998779,7005.72265625,155.43101501464844,244.0884552001953,0.8374404907226562,58.41899871826172,109.29159545898438,1590.0,189.8000030517578,50.220001220703125,134.19000244140625,8658.0,2028.2099609375,0.5138900279998779,9077.8349609375,256.0,287.8999938964844,0.9240999817848206,58.41899871826172,170.8000030517578,1590.0,191.1999969482422,50.619998931884766,135.42999267578125,8815.0,2028.2099609375,0.513949990272522,9091.740234375,265.3999938964844,299.6000061035156,0.9417999982833862,58.41910171508789,170.8000030517578,1601.0,185.60000610351562,48.849998474121094,133.50999450683594,8571.0,2005.4000244140625,0.5037000179290771,8746.1064453125,256.0,287.8999938964844,0.9103999733924866,57.42150115966797,166.41000366210938,1576.5,187.8000030517578,48.9900016784668,134.97999572753906,8800.0,2012.8399658203125,0.5138099789619446,8862.310546875,260.0,297.0,0.9171000123023987,58.41899871826172,167.0,1577.0,4362603.0,37961.0,23775460.0,200296.0,0.0,0.0,102402.0,4148411.0,87700.0,155618000.0,0.0,46474517.0,33097.0
2017-05-11,159.1038360595703,50.77000045776367,99.30443572998047,5747.64990234375,2002.5400390625,0.5024099946022034,6906.07861328125,153.6702880859375,242.47763061523438,0.8256596922874451,57.43960189819336,108.76049041748047,1562.5,187.5,50.77000045776367,131.10000610351562,8500.0,2002.5400390625,0.5024099946022034,8948.71875,253.10000610351562,286.0,0.9110999703407288,57.43960189819336,169.97000122070312,1562.5,191.0,51.150001525878906,134.75,8659.0,2028.5799560546875,0.5039299726486206,9117.5625,261.1499938964844,288.79998779296875,0.9430999755859375,57.53839874267578,172.38999938964844,1667.5,186.60000610351562,50.2400016784668,130.3699951171875,8478.0,1991.81005859375,0.4985800087451935,8750.0791015625,250.89999389648438,280.20001220703125,0.8899999856948853,56.923099517822266,168.83999633789062,1554.0,189.5,50.279998779296875,134.55999755859375,8636.0,2028.260009765625,0.5023999810218811,9067.9033203125,257.54998779296875,288.29998779296875,0.9301000237464905,57.42689895629883,171.0,1589.5,2692915.0,31243.0,36626810.0,207815.0,0.0,0.0,56600.0,2306331.0,115005.0,224729110.0,0.0,56593680.0,86569.0
2017-05-12,156.26116943359375,50.84000015258789,100.36488342285156,5683.41259765625,1994.5799560546875,0.5013099908828735,6886.9169921875,152.3345489501953,250.53195190429688,0.8192254900932312,57.07040023803711,107.30796813964844,1592.0,184.14999389648438,50.84000015258789,132.5,8405.0,1994.5799560546875,0.5013099908828735,8923.8896484375,250.89999389648438,295.5,0.9039999842643738,57.07040023803711,167.6999969482422,1592.0,190.39999389648438,51.08000183105469,132.5,8511.0,2004.030029296875,0.5053300261497498,9028.1748046875,253.10000610351562,296.6000061035156,0.9178000092506409,57.32500076293945,170.42999267578125,1595.0,183.10000610351562,50.34000015258789,130.1999969482422,8352.0,1983.8299560546875,0.4995200037956238,8839.4677734375,248.10000610351562,286.0,0.8945000171661377,56.814998626708984,166.85000610351562,1551.0,187.5,50.77000045776367,131.41000366210938,8504.0,2003.9200439453125,0.5012699961662292,8975.53515625,253.10000610351562,286.5,0.9100000262260437,57.057899475097656,169.75,1575.0,4828220.0,29339.0,23895370.0,153330.0,0.0,0.0,44458.0,1445611.0,145320.0,162544221.0,0.0,37355690.0,81394.0
2017-05-15,154.3519287109375,51.81999969482422,99.607421875,5767.93603515625,2003.1199951171875,0.5036900043487549,7036.38232421875,149.66307067871094,250.53195190429688,0.8012822270393372,57.0817985534668,109.6435317993164,1619.0,181.89999389648438,51.81999969482422,131.5,8530.0,2003.1199951171875,0.5036900043487549,9117.5625,246.5,295.5,0.8841999769210815,57.0817985534668,171.35000610351562,1619.0,187.14999389648438,52.619998931884766,133.9199981689453,8530.0,2008.1099853515625,0.504069983959198,9117.5625,252.89999389648438,296.8999938964844,0.925000011920929,57.09149932861328,171.67999267578125,1640.5,180.35000610351562,50.650001525878906,129.27999877929688,8351.0,1984.06005859375,0.49533000588417053,8890.1201171875,241.14999389648438,290.20001220703125,0.8702999949455261,56.212501525878906,167.88999938964844,1595.5,186.0500030517578,50.84000015258789,132.7899932861328,8423.0,1995.5999755859375,0.504010021686554,8907.0048828125,249.0500030517578,291.6000061035156,0.9164000153541565,57.0906982421875,168.5,1601.0,2686005.0,31972.0,46409680.0,164624.0,0.0,0.0,91109.0,2954480.0,85660.0,282790000.0,0.0,47099900.0,77039.0
2017-05-16,156.4733123779297,51.650001525878906,99.32716369628906,5681.38330078125,1992.93994140625,0.49570998549461365,7080.8388671875,146.59695434570312,249.26022338867188,0.8010103702545166,56.333499908447266,109.20201873779297,1611.0,184.39999389648438,51.650001525878906,131.1300048828125,8402.0,1992.93994140625,0.49570998549461365,9175.16796875,241.4499969482422,294.0,0.883899986743927,56.333499908447266,170.66000366210938,1611.0,185.6999969482422,52.349998474121094,133.07000732421875,8520.0,2002.25,0.4988200068473816,9231.78125,247.64999389648438,295.8999938964844,0.8989999890327454,56.45280075073242,172.0,1648.0,181.14999389648438,51.189998626708984,130.27000427246094,8365.0,1987.2099609375,0.494269996881485,9033.140625,238.75,292.0,0.8655999898910522,56.03099822998047,169.97999572753906,1565.5,182.0,51.86000061035156,131.41000366210938,8519.0,2000.199951171875,0.4956600069999695,9087.7666015625,247.5,294.3999938964844,0.8799999952316284,56.33489990234375,170.97000122070312,1619.0,2125701.0,29359.0,22535601.0,113970.0,0.0,0.0,58960.0,5594347.0,73421.0,175562005.0,0.0,37206070.0,83424.0
2017-05-17,157.8310089111328,52.209999084472656,100.03917694091797,5661.09765625,1994.3499755859375,0.5008599758148193,7235.669921875,147.96302795410156,246.6319580078125,0.8226690888404846,56.426998138427734,108.29338836669922,1608.0,186.0,52.209999084472656,132.07000732421875,8372.0,1994.3499755859375,0.5008599758148193,9375.794921875,243.6999969482422,290.8999938964844,0.907800018787384,56.426998138427734,169.24000549316406,1608.0,187.4499969482422,52.599998474121094,132.17999267578125,8451.0,1999.56005859375,0.5117200016975403,9500.9375,245.35000610351562,294.0,0.9121000170707703,57.04999923706055,170.6300048828125,1633.0,183.5500030517578,51.04999923706055,130.60000610351562,8360.0,1982.969970703125,0.5006099939346313,9153.318359375,239.60000610351562,288.20001220703125,0.8791000247001648,56.266998291015625,168.1699981689453,1601.5,184.0,51.2400016784668,130.97999572753906,8388.0,1989.02001953125,0.5006300210952759,9170.2021484375,240.9499969482422,293.6000061035156,0.8801000118255615,56.426998138427734,169.8000030517578,1625.0,3673701.0,32800.0,17640941.0,135499.0,0.0,0.0,143638.0,2232031.0,94705.0,134938554.0,0.0,35218265.0,38230.0
2017-05-18,160.63124084472656,52.5099983215332,96.12305450439453,5693.55517578125,1967.6600341796875,0.5135899782180786,7093.869140625,148.29698181152344,239.51023864746094,0.7911326289176941,57.0713005065918,106.54010009765625,1565.0,189.3000030517578,52.5099983215332,126.9000015258789,8420.0,1967.6600341796875,0.5135899782180786,9192.052734375,244.25,282.5,0.8730000257492065,57.0713005065918,166.5,1565.0,189.3000030517578,52.7400016784668,132.83999633789062,8444.0,1996.8499755859375,0.5254200100898743,9478.09375,245.39999389648438,291.5,0.9052000045776367,58.10139846801758,169.1699981689453,1599.5,185.5,51.11000061035156,125.8499984741211,8248.0,1961.199951171875,0.5107300281524658,9092.7333984375,240.35000610351562,274.0,0.8669000267982483,56.887001037597656,164.6999969482422,1550.0,185.5,52.099998474121094,131.3699951171875,8353.0,1989.050048828125,0.5137100219726562,9344.01171875,241.0,287.1000061035156,0.8949999809265137,57.08420181274414,168.41000366210938,1589.5,4088601.0,41239.0,80144100.0,241353.0,0.0,0.0,168628.0,2149401.0,313596.0,211906000.0,0.0,57482420.0,83972.0
2017-05-19,160.46153259277344,53.61000061035156,94.0703125,5615.79248046875,1962.4000244140625,0.5163800120353699,7044.04736328125,147.1737518310547,243.32545471191406,0.7788985371589661,57.52579879760742,108.0566177368164,1611.5,189.10000610351562,53.61000061035156,124.19000244140625,8305.0,1962.4000244140625,0.5163800120353699,9127.4951171875,242.39999389648438,287.0,0.859499990940094,57.52579879760742,168.8699951171875,1611.5,193.0,53.790000915527344,127.4000015258789,8495.0,1977.030029296875,0.5175700187683105,9260.583984375,245.35000610351562,287.0,0.8827999830245972,57.525901794433594,170.0800018310547,1634.0,186.0,52.529998779296875,124.0,8305.0,1954.3199462890625,0.5085099935531616,8998.37890625,241.0,281.3999938964844,0.8544999957084656,56.685699462890625,165.7100067138672,1565.0,189.8000030517578,52.529998779296875,127.31999969482422,8425.0,1969.72998046875,0.5162299871444702,9187.0869140625,244.39999389648438,281.3999938964844,0.8799999952316284,57.52579879760742,167.47999572753906,1581.0,5074320.0,34681.0,57694887.0,122603.0,0.0,0.0,138635.0,1811060.0,165229.0,163051015.0,0.0,36552331.0,67490.0
2017-05-22,161.4797821044922,53.869998931884766,92.80532836914062,5595.50732421875,1950.510009765625,0.5118399858474731,7214.97412109375,147.90232849121094,239.4254608154297,0.7548836469650269,56.926998138427734,107.51911926269531,1608.0,190.3000030517578,53.869998931884766,122.5199966430664,8275.0,1950.510009765625,0.5118399858474731,9348.978515625,243.60000610351562,282.3999938964844,0.8330000042915344,56.926998138427734,168.02999877929688,1608.0,190.8000030517578,54.369998931884766,124.48999786376953,8375.0,1966.6600341796875,0.5111200213432312,9383.740234375,244.39999389648438,287.1000061035156,0.869700014591217,56.926998138427734,170.5,1624.0,182.3000030517578,53.650001525878906,122.16999816894531,8251.0,1941.780029296875,0.5055299997329712,9059.95703125,240.64999389648438,278.6000061035156,0.8299999833106995,56.34199905395508,167.13999938964844,1595.5,190.0,53.869998931884766,124.47000122070312,8305.0,1966.6600341796875,0.5107100009918213,9129.4814453125,242.39999389648438,286.3999938964844,0.869700014591217,56.926998138427734,170.5,1618.0,3726102.0,41324.0,39237651.0,112449.0,0.0,0.0,63474.0,1153960.0,156462.0,205242001.0,0.0,29679220.0,32810.0
2017-05-23,165.46798706054688,54.150001525878906,93.3431396484375,5652.30712890625,1960.1600341796875,0.5099999904632568,7113.0322265625,149.60235595703125,241.20590209960938,0.7770861387252808,56.60029983520508,106.41853332519531,1611.5,195.0,54.150001525878906,123.2300033569336,8359.0,1960.1600341796875,0.5099999904632568,9216.8828125,246.39999389648438,284.5,0.8575000166893005,56.60029983520508,166.30999755859375,1611.5,195.25,54.470001220703125,123.70999908447266,8389.0,1966.18994140625,0.5110599994659424,9395.658203125,248.8000030517578,285.5,0.8695999979972839,56.70199966430664,168.3000030517578,1630.0,187.6999969482422,53.209999084472656,121.95999908447266,8209.0,1945.5,0.5039299726486206,9183.1142578125,242.35000610351562,281.0,0.8202000260353088,56.209999084472656,165.39999389648438,1593.0,187.6999969482422,53.849998474121094,122.5999984741211,8261.0,1950.27001953125,0.5099300146102905,9336.06640625,242.35000610351562,282.70001220703125,0.8379999995231628,56.60029983520508,167.8699951171875,1618.0,3883401.0,39671.0,34384062.0,109668.0,0.0,0.0,113407.0,1980932.0,193113.0,208956002.0,0.0,39501154.0,46031.0
2017-05-24,164.44972229003906,53.959999084472656,92.41144561767578,5679.35498046875,1951.97998046875,0.5029100179672241,7055.5439453125,147.5684051513672,247.56455993652344,0.7800766825675964,56.3036994934082,106.0281982421875,1611.0,193.8000030517578,53.959999084472656,122.0,8399.0,1951.97998046875,0.5029100179672241,9142.392578125,243.0500030517578,292.0,0.86080002784729,56.3036994934082,165.6999969482422,1611.0,196.10000610351562,54.619998931884766,123.66999816894531,8399.0,1965.949951171875,0.5053099989891052,9290.3798828125,244.5,292.8999938964844,0.8658000230789185,56.549598693847656,168.47999572753906,1619.5,192.1999969482422,53.66999816894531,120.91999816894531,8292.0,1936.989990234375,0.5011299848556519,9142.392578125,240.6999969482422,281.1000061035156,0.838100016117096,56.069000244140625,162.50999450683594,1595.5,194.9499969482422,54.20000076293945,123.36000061035156,8307.0,1958.219970703125,0.5029900074005127,9224.828125,243.0,283.29998779296875,0.8586000204086304,56.3036994934082,166.8000030517578,1618.5,2198818.0,52627.0,32263370.0,82271.0,0.0,0.0,75105.0,1595870.0,154847.0,155369185.0,0.0,46892442.0,11253.0
2017-05-25,165.59527587890625,51.459999084472656,92.11602783203125,5563.048828125,1947.260009765625,0.5051599740982056,7173.583984375,146.93089294433594,248.41236877441406,0.7553367614746094,56.34590148925781,104.97240447998047,1584.0,195.14999389648438,51.459999084472656,121.61000061035156,8227.0,1947.260009765625,0.5051599740982056,9295.345703125,242.0,293.0,0.8335000276565552,56.34590148925781,164.0500030517578,1584.0,196.1999969482422,54.65999984741211,122.47000122070312,8448.0,1960.949951171875,0.507830023765564,9321.1689453125,244.5,296.6000061035156,0.8676000237464905,56.72880172729492,166.9499969482422,1620.5,193.0,51.029998779296875,120.75,8227.0,1939.969970703125,0.4999299943447113,9185.1005859375,241.5500030517578,287.79998779296875,0.8287000060081482,55.84000015258789,163.52999877929688,1575.5,194.0500030517578,53.90999984741211,122.38999938964844,8408.0,1955.8299560546875,0.505079984664917,9214.896484375,243.25,292.29998779296875,0.8592000007629395,56.34590148925781,166.5,1600.5,1646203.0,72089.0,24572020.0,144920.0,0.0,0.0,68586.0,972680.0,124138.0,249518000.0,0.0,34373452.0,20122.0
2017-05-26,161.31007385253906,52.150001525878906,92.56294250488281,5544.79248046875,1934.25,0.5083600282669067,7243.33447265625,147.5684051513672,261.2993469238281,0.7204472422599792,56.80139923095703,102.82880401611328,1568.0,190.10000610351562,52.150001525878906,122.19999694824219,8200.0,1934.25,0.5083600282669067,9385.7265625,243.0500030517578,308.20001220703125,0.7950000166893005,56.80139923095703,160.6999969482422,1568.0,197.10000610351562,52.2599983215332,122.19999694824219,8264.0,1945.030029296875,0.5130900144577026,9489.01953125,243.39999389648438,308.20001220703125,0.8289999961853027,56.99399948120117,163.8000030517578,1590.0,189.39999389648438,50.709999084472656,120.54000091552734,8165.0,1930.760009765625,0.5074399709701538,9237.740234375,240.75,288.8999938964844,0.7853000164031982,56.56399917602539,160.6199951171875,1565.5,195.85000610351562,51.369998931884766,121.4800033569336,8250.0,1944.1600341796875,0.5085499882698059,9287.3994140625,241.0,292.6000061035156,0.824999988079071,56.820499420166016,163.8000030517578,1590.0,4159701.0,28004.0,22658579.0,126083.0,0.0,0.0,91881.0,1426961.0,282381.0,640017010.0,0.0,46063128.0,13564.0
2017-05-29,160.80093383789062,,93.25222778320312,5506.2490234375,1940.77001953125,0.5075600147247314,7128.3623046875,147.53805541992188,260.027587890625,0.6822046041488647,56.48149871826172,104.87641906738281,1573.5,189.5,,123.11000061035156,8143.0,1940.77001953125,0.5075600147247314,9236.7470703125,243.0,306.70001220703125,0.7527999877929688,56.48149871826172,163.89999389648438,1573.5,190.0500030517578,,123.83000183105469,8247.0,1945.8199462890625,0.5105500221252441,9443.33203125,243.89999389648438,309.0,0.7926999926567078,56.79499816894531,164.22000122070312,1583.5,184.4499969482422,,122.11000061035156,8143.0,1931.449951171875,0.5055500268936157,9216.8828125,241.6999969482422,306.0,0.7511000037193298,56.261600494384766,160.69000244140625,1565.0,190.0500030517578,,122.4000015258789,8220.0,1934.6600341796875,0.5075399875640869,9395.658203125,243.0,307.8999938964844,0.77920001745224,56.48149871826172,161.0,1565.0,2868101.0,,24492100.0,70492.0,0.0,0.0,36283.0,473559.0,86641.0,333769000.0,0.0,28764933.0,9800.0
2017-05-30,162.1162109375,51.84000015258789,92.48719024658203,5443.36376953125,1932.9100341796875,0.5078499913215637,7082.37255859375,149.38986206054688,257.73846435546875,0.6977916359901428,56.46220016479492,103.43029022216797,1552.0,191.0500030517578,51.84000015258789,122.0999984741211,8050.0,1932.9100341796875,0.5078499913215637,9177.1552734375,246.0500030517578,304.0,0.7699999809265137,56.46220016479492,161.63999938964844,1552.0,193.3000030517578,52.599998474121094,122.91000366210938,8160.0,1939.739990234375,0.5118100047111511,9275.4814453125,247.89999389648438,307.1000061035156,0.7968999743461609,56.7504997253418,163.4499969482422,1576.5,187.0,51.20000076293945,121.79000091552734,8035.0,1927.280029296875,0.5076500177383423,9156.2978515625,242.25,299.0,0.7271000146865845,56.321998596191406,161.1699981689453,1547.0,189.85000610351562,52.29999923706055,122.72000122070312,8150.0,1938.06005859375,0.5077900290489197,9233.767578125,243.0,307.1000061035156,0.75,56.462398529052734,163.14999389648438,1565.0,2479802.0,18705.0,16160700.0,154374.0,0.0,0.0,47936.0,2204931.0,137401.0,606538010.0,0.0,22672890.0,24154.0
